itemId:160175203, builtAt:-, bathrooms:1, netArea:79, metro:Трубная, floor:3, price:43470000, area:99, elevator:1 пасс., timeToMetro:5, floors:6, rooms:4, view:двор и улица, buildingType:кирпичный, renovation:евроремонт, balcony:1 балк.
itemId:157837660, builtAt:-, bathrooms:-, netArea:81, metro:Марьина роща, floor:5, price:18500000, area:111, elevator:1 пасс., timeToMetro:6, floors:16, rooms:4, view:двор и улица, buildingType:панельный дом, renovation:-, balcony:1 балк.
itemId:160850897, builtAt:1917, bathrooms:-, netArea:51, metro:Трубная, floor:1, price:18500000, area:70, elevator:–, timeToMetro:4, floors:3, rooms:4, view:двор и улица, buildingType:кирпичный, renovation:косметический, balcony:–
itemId:163270087, builtAt:1958, bathrooms:-, netArea:66, metro:Римская, floor:1, price:18500000, area:97, elevator:1 пасс., timeToMetro:13, floors:7, rooms:4, view:двор, buildingType:кирпичный, renovation:косметический, balcony:–
itemId:150658531, builtAt:2010, bathrooms:-, netArea:75, metro:Братиславская, floor:6, price:18500000, area:110, elevator:1 пасс. + 1 груз., timeToMetro:5, floors:8, rooms:4, view:двор и улица, buildingType:вторичка, renovation:евроремонт, balcony:2 лодж.
itemId:157694227, builtAt:1957, bathrooms:-, netArea:77, metro:Фили, floor:4, price:18500000, area:115, elevator:1 пасс., timeToMetro:4, floors:7, rooms:4, view:двор, buildingType:кирпичный, renovation:косметический, balcony:1 балк.
itemId:161075077, builtAt:-, bathrooms:-, netArea:74, metro:Измайловская, floor:4, price:18500000, area:90, elevator:нет, timeToMetro:7, floors:5, rooms:4, view:двор, buildingType:кирпичный, renovation:-, balcony:3 балк.
itemId:159212786, builtAt:-, bathrooms:-, netArea:47.7, metro:Киевская, floor:8, price:18550000, area:73.4, elevator:1 пасс., timeToMetro:3, floors:8, rooms:4, view:двор и улица, buildingType:кирпичный, renovation:-, balcony:1 лодж.
itemId:158355911, builtAt:1933, bathrooms:-, netArea:47.7, metro:Киевская, floor:8, price:18550000, area:73.4, elevator:1 пасс., timeToMetro:4, floors:8, rooms:4, view:двор и улица, buildingType:кирпичный, renovation:косметический, balcony:1 лодж.
itemId:149613065, builtAt:-, bathrooms:-, netArea:59, metro:ВДНХ, floor:3, price:18600000, area:97.4, elevator:нет, timeToMetro:15, floors:4, rooms:4, view:двор, buildingType:сталинский, renovation:-, balcony:1 балк.
itemId:154679547, builtAt:2005, bathrooms:-, netArea:61, metro:Чертановская, floor:5, price:18600000, area:95, elevator:2 пасс. + 1 груз., timeToMetro:13, floors:17, rooms:4, view:двор и улица, buildingType:панельный дом, renovation:дизайнерский, balcony:1 лодж.
itemId:152875526, builtAt:1957, bathrooms:-, netArea:68.7, metro:Академическая, floor:5, price:18700000, area:97, elevator:–, timeToMetro:12, floors:5, rooms:4, view:двор, buildingType:вторичка, renovation:косметический, balcony:2 балк.
itemId:153871009, builtAt:1957, bathrooms:-, netArea:54, metro:Дубровка, floor:2, price:18700000, area:96, elevator:–, timeToMetro:10, floors:5, rooms:4, view:двор, buildingType:вторичка, renovation:евроремонт, balcony:–
itemId:155322690, builtAt:1924, bathrooms:-, netArea:64, metro:Белорусская, floor:6, price:18700000, area:93, elevator:–, timeToMetro:10, floors:6, rooms:4, view:двор и улица, buildingType:вторичка, renovation:косметический, balcony:1 балк.
itemId:146973203, builtAt:2000, bathrooms:-, netArea:61, metro:Чертановская, floor:4, price:18800000, area:95, elevator:1 пасс. + 1 груз., timeToMetro:12, floors:17, rooms:4, view:двор и улица, buildingType:вторичка, renovation:евроремонт, balcony:1 лодж.
itemId:155371779, builtAt:2013, bathrooms:1, netArea:59, metro:Щелковская, floor:15, price:18800000, area:108, elevator:1 пасс. + 1 груз., timeToMetro:10, floors:16, rooms:4, view:двор, buildingType:вторичка, renovation:косметический, balcony:2 лодж.
itemId:153013734, builtAt:-, bathrooms:2, netArea:66, metro:Улица Академика Янгеля, floor:10, price:18800000, area:103, elevator:1 пасс. + 1 груз., timeToMetro:5, floors:22, rooms:4, view:двор, buildingType:панельный дом, renovation:-, balcony:1 лодж.
itemId:157621505, builtAt:-, bathrooms:-, netArea:70, metro:Текстильщики, floor:9, price:18800000, area:106, elevator:1 пасс., timeToMetro:15, floors:23, rooms:4, view:двор и улица, buildingType:панельный дом, renovation:евроремонт, balcony:2 балк.
itemId:162716846, builtAt:-, bathrooms:-, netArea:65, metro:Юго-Западная, floor:2, price:18800000, area:95, elevator:1 пасс. + 1 груз., timeToMetro:9, floors:17, rooms:4, view:двор, buildingType:панельный дом, renovation:-, balcony:1 лодж.
itemId:152987502, builtAt:2004, bathrooms:-, netArea:64, metro:Чертановская, floor:5, price:18800000, area:93, elevator:1 пасс. + 1 груз., timeToMetro:10, floors:17, rooms:4, view:двор, buildingType:вторичка, renovation:евроремонт, balcony:1 лодж.
itemId:162632515, builtAt:1960, bathrooms:-, netArea:74, metro:Достоевская, floor:3, price:18800000, area:97, elevator:1 пасс., timeToMetro:20, floors:7, rooms:4, view:двор и улица, buildingType:кирпичный, renovation:косметический, balcony:2 балк.
itemId:162607859, builtAt:2004, bathrooms:-, netArea:64, metro:Чертановская, floor:5, price:18800000, area:94, elevator:1 пасс. + 1 груз., timeToMetro:13, floors:17, rooms:4, view:двор, buildingType:панельный дом, renovation:евроремонт, balcony:1 лодж.
itemId:157842039, builtAt:2007, bathrooms:-, netArea:–, metro:Текстильщики, floor:2, price:18800000, area:103.8, elevator:1 пасс. + 2 груз., timeToMetro:20, floors:23, rooms:4, view:двор и улица, buildingType:панельный дом, renovation:косметический, balcony:1 балк.
itemId:159017727, builtAt:2004, bathrooms:2, netArea:91, metro:Тимирязевская, floor:27, price:45000000, area:165, elevator:2 пасс. + 1 груз., timeToMetro:1, floors:30, rooms:4, view:двор, buildingType:монолитный, renovation:дизайнерский, balcony:2 лодж.
itemId:163338005, builtAt:-, bathrooms:-, netArea:85, metro:Аэропорт, floor:31, price:35990000, area:125, elevator:1 пасс. + 1 груз., timeToMetro:12, floors:32, rooms:4, view:двор и улица, buildingType:монолитный, renovation:евроремонт, balcony:нет
itemId:162939635, builtAt:-, bathrooms:-, netArea:51, metro:Коломенская, floor:3, price:16780000, area:76, elevator:1 пасс. + 1 груз., timeToMetro:10, floors:12, rooms:4, view:двор, buildingType:панельный дом, renovation:-, balcony:3 лодж.
itemId:160919234, builtAt:1928, bathrooms:1, netArea:71, metro:Улица 1905 года, floor:2, price:18975000, area:91, elevator:1 пасс., timeToMetro:11, floors:5, rooms:4, view:двор и улица, buildingType:кирпичный, renovation:евроремонт, balcony:1 балк.
itemId:156396538, builtAt:-, bathrooms:-, netArea:80, metro:Марьина роща, floor:2, price:18880000, area:122, elevator:нет, timeToMetro:30, floors:4, rooms:4, view:двор и улица, buildingType:кирпично-монолитный, renovation:отсутствует, balcony:1 балк.
itemId:152069124, builtAt:2001, bathrooms:1, netArea:63.5, metro:Каширская, floor:18, price:18900000, area:102.9, elevator:2 пасс. + 1 груз., timeToMetro:12, floors:22, rooms:4, view:двор и улица, buildingType:панельный дом, renovation:косметический, balcony:1 лодж.
itemId:163032929, builtAt:-, bathrooms:-, netArea:70, metro:Красносельская, floor:4, price:18900000, area:101.5, elevator:1 пасс., timeToMetro:4, floors:9, rooms:4, view:двор и улица, buildingType:кирпичный, renovation:отсутствует, balcony:1 балк. + 1 лодж.
itemId:152625170, builtAt:1917, bathrooms:-, netArea:44, metro:Маяковская, floor:3, price:18900000, area:74, elevator:–, timeToMetro:2, floors:4, rooms:4, view:двор и улица, buildingType:кирпичный, renovation:косметический, balcony:–
itemId:160313118, builtAt:1929, bathrooms:-, netArea:60, metro:Улица 1905 года, floor:4, price:18900000, area:84, elevator:1 пасс., timeToMetro:10, floors:5, rooms:4, view:двор и улица, buildingType:кирпичный, renovation:евроремонт, balcony:–
itemId:159907859, builtAt:-, bathrooms:-, netArea:65.9, metro:Проспект Вернадского, floor:5, price:18900000, area:100, elevator:1 пасс., timeToMetro:12, floors:16, rooms:4, view:двор и улица, buildingType:панельный дом, renovation:-, balcony:1 лодж.
itemId:158973248, builtAt:-, bathrooms:2, netArea:83.3, metro:Кутузовская, floor:2, price:18900000, area:112.4, elevator:нет, timeToMetro:5, floors:5, rooms:4, view:двор, buildingType:кирпичный, renovation:-, balcony:нет
itemId:160493960, builtAt:1933, bathrooms:-, netArea:62.4, metro:Маяковская, floor:4, price:18950000, area:85.7, elevator:–, timeToMetro:3, floors:5, rooms:4, view:двор и улица, buildingType:кирпичный, renovation:отсутствует, balcony:1 балк.
itemId:151424908, builtAt:-, bathrooms:-, netArea:57, metro:Лермонтовский проспект, floor:5, price:18950000, area:94, elevator:1 пасс. + 1 груз., timeToMetro:5, floors:14, rooms:4, view:двор, buildingType:панельный дом, renovation:-, balcony:4 лодж.
itemId:160768084, builtAt:-, bathrooms:-, netArea:62.4, metro:Маяковская, floor:4, price:18950000, area:85.7, elevator:нет, timeToMetro:5, floors:5, rooms:4, view:двор и улица, buildingType:кирпичный, renovation:-, balcony:1 балк.
itemId:158973431, builtAt:1933, bathrooms:-, netArea:62.4, metro:Маяковская, floor:4, price:18950000, area:85.7, elevator:–, timeToMetro:3, floors:5, rooms:4, view:двор и улица, buildingType:кирпичный, renovation:отсутствует, balcony:1 балк.
itemId:153040854, builtAt:1937, bathrooms:-, netArea:61.1, metro:Краснопресненская, floor:2, price:18990000, area:80.4, elevator:нет, timeToMetro:6, floors:5, rooms:4, view:двор, buildingType:кирпичный, renovation:косметический, balcony:нет
itemId:159476643, builtAt:2012, bathrooms:-, netArea:58, metro:Семеновская, floor:19, price:18990000, area:103, elevator:1 пасс. + 2 груз., timeToMetro:10, floors:20, rooms:4, view:двор и улица, buildingType:панельный дом, renovation:косметический, balcony:1 балк. + 1 лодж.
itemId:161074987, builtAt:-, bathrooms:-, netArea:60, metro:Белорусская, floor:3, price:18999000, area:85, elevator:1 пасс., timeToMetro:10, floors:8, rooms:4, view:двор и улица, buildingType:сталинский, renovation:-, balcony:1 балк.
itemId:156326985, builtAt:2006, bathrooms:2, netArea:56, metro:Тропарево, floor:3, price:19000000, area:100, elevator:2 пасс. + 2 груз., timeToMetro:7, floors:29, rooms:4, view:–, buildingType:монолитный, renovation:косметический, balcony:2 лодж.
itemId:155824754, builtAt:1995, bathrooms:-, netArea:75, metro:Отрадное, floor:19, price:19000000, area:101.8, elevator:1 пасс., timeToMetro:18, floors:22, rooms:4, view:двор и улица, buildingType:вторичка, renovation:евроремонт, balcony:1 лодж.
itemId:162067999, builtAt:1957, bathrooms:1, netArea:85, metro:Соколиная гора, floor:7, price:19000000, area:110, elevator:1 пасс., timeToMetro:10, floors:8, rooms:4, view:двор, buildingType:кирпичный, renovation:дизайнерский, balcony:1 балк.
itemId:160268458, builtAt:-, bathrooms:-, netArea:55, metro:Бульвар Дмитрия Донского, floor:1, price:19000000, area:97, elevator:1 пасс., timeToMetro:7, floors:4, rooms:4, view:двор, buildingType:панельный дом, renovation:-, balcony:1 лодж.
itemId:163364301, builtAt:-, bathrooms:-, netArea:66, metro:Отрадное, floor:7, price:19000000, area:106, elevator:2 пасс. + 1 груз., timeToMetro:3, floors:17, rooms:4, view:двор и улица, buildingType:панельный дом, renovation:-, balcony:2 лодж.
itemId:154992568, builtAt:2005, bathrooms:-, netArea:76, metro:Текстильщики, floor:3, price:19000000, area:106, elevator:1 пасс. + 1 груз., timeToMetro:17, floors:17, rooms:4, view:двор, buildingType:панельный дом, renovation:евроремонт, balcony:1 балк. + 1 лодж.
itemId:151268335, builtAt:-, bathrooms:-, netArea:59, metro:Чертановская, floor:8, price:19000000, area:90, elevator:2 пасс. + 1 груз., timeToMetro:5, floors:15, rooms:4, view:двор и улица, buildingType:вторичка, renovation:косметический, balcony:1 балк. + 2 лодж.
itemId:160922452, builtAt:2006, bathrooms:-, netArea:56, metro:Тропарево, floor:3, price:19000000, area:100, elevator:1 пасс. + 1 груз., timeToMetro:6, floors:28, rooms:4, view:улица, buildingType:монолитный, renovation:-, balcony:1 балк. + 1 лодж.
itemId:159639487, builtAt:-, bathrooms:1, netArea:62.8, metro:Улица Скобелевская, floor:11, price:19000000, area:98.8, elevator:1 пасс. + 1 груз., timeToMetro:3, floors:18, rooms:4, view:двор и улица, buildingType:панельный дом, renovation:косметический, balcony:1 лодж.
itemId:160214220, builtAt:-, bathrooms:1, netArea:62.9, metro:Тульская, floor:2, price:19000000, area:90.6, elevator:1 пасс., timeToMetro:5, floors:7, rooms:4, view:двор и улица, buildingType:сталинский, renovation:косметический, balcony:нет
itemId:162633195, builtAt:1947, bathrooms:1, netArea:70, metro:Нахимовский проспект, floor:4, price:16400000, area:90, elevator:1 пасс., timeToMetro:12, floors:6, rooms:4, view:двор и улица, buildingType:кирпичный, renovation:дизайнерский, balcony:1 балк. + 1 лодж.
itemId:161252151, builtAt:-, bathrooms:3, netArea:89, metro:Тимирязевская, floor:27, price:46000000, area:160, elevator:2 пасс. + 2 груз., timeToMetro:1, floors:30, rooms:4, view:улица, buildingType:монолитный, renovation:дизайнерский, balcony:3 лодж.
itemId:162837949, builtAt:1999, bathrooms:2, netArea:162.3, metro:Профсоюзная, floor:3, price:44500000, area:199.3, elevator:1 пасс., timeToMetro:5, floors:5, rooms:4, view:двор, buildingType:кирпичный, renovation:косметический, balcony:2 балк. + 2 лодж.
itemId:160214220, builtAt:-, bathrooms:1, netArea:62.9, metro:Тульская, floor:2, price:19000000, area:90.6, elevator:1 пасс., timeToMetro:5, floors:7, rooms:4, view:двор и улица, buildingType:сталинский, renovation:косметический, balcony:нет
itemId:160176940, builtAt:-, bathrooms:-, netArea:67, metro:Юго-Западная, floor:9, price:19000000, area:94, elevator:1 пасс. + 1 груз., timeToMetro:2, floors:22, rooms:4, view:двор и улица, buildingType:панельный дом, renovation:евроремонт, balcony:2 балк.
itemId:159853417, builtAt:1987, bathrooms:1, netArea:54.2, metro:Университет, floor:2, price:19000000, area:90.4, elevator:1 пасс. + 1 груз., timeToMetro:16, floors:16, rooms:4, view:двор, buildingType:кирпичный, renovation:косметический, balcony:2 лодж.
itemId:153698032, builtAt:1998, bathrooms:1, netArea:74, metro:Марьина роща, floor:12, price:19000000, area:101, elevator:2 пасс. + 1 груз., timeToMetro:13, floors:22, rooms:4, view:двор и улица, buildingType:вторичка, renovation:евроремонт, balcony:1 лодж.
itemId:163279382, builtAt:1982, bathrooms:-, netArea:60.4, metro:Чертановская, floor:4, price:19000000, area:98.5, elevator:1 пасс. + 1 груз., timeToMetro:14, floors:15, rooms:4, view:двор, buildingType:панельный дом, renovation:косметический, balcony:2 лодж.
itemId:156092364, builtAt:-, bathrooms:-, netArea:64, metro:Кузьминки, floor:4, price:19000000, area:106, elevator:1 пасс. + 1 груз., timeToMetro:12, floors:22, rooms:4, view:двор и улица, buildingType:панельный дом, renovation:евроремонт, balcony:2 балк.
itemId:157923400, builtAt:-, bathrooms:-, netArea:50, metro:Белорусская, floor:3, price:19000000, area:82, elevator:1 пасс., timeToMetro:10, floors:8, rooms:4, view:двор и улица, buildingType:кирпичный, renovation:-, balcony:1 балк.
itemId:161476236, builtAt:1987, bathrooms:-, netArea:47.5, metro:Первомайская, floor:2, price:19000000, area:96.3, elevator:нет, timeToMetro:11, floors:16, rooms:4, view:двор, buildingType:панельный дом, renovation:евроремонт, balcony:3 лодж.
itemId:162203900, builtAt:1957, bathrooms:1, netArea:66, metro:Академическая, floor:3, price:19000000, area:94, elevator:–, timeToMetro:7, floors:5, rooms:4, view:двор, buildingType:кирпичный, renovation:косметический, balcony:2 балк.
itemId:151653498, builtAt:1929, bathrooms:2, netArea:58, metro:Улица 1905 года, floor:2, price:19000000, area:80, elevator:1 пасс., timeToMetro:10, floors:6, rooms:4, view:двор и улица, buildingType:кирпичный, renovation:косметический, balcony:1 балк.
itemId:150611867, builtAt:1960, bathrooms:2, netArea:87.3, metro:Нагорная, floor:1, price:19000000, area:136.9, elevator:1 пасс., timeToMetro:15, floors:8, rooms:4, view:двор, buildingType:вторичка, renovation:косметический, balcony:–
itemId:161849842, builtAt:2000, bathrooms:3, netArea:–, metro:Бунинская аллея, floor:9, price:19000000, area:170, elevator:1 пасс. + 1 груз., timeToMetro:8, floors:9, rooms:4, view:двор и улица, buildingType:кирпичный, renovation:евроремонт, balcony:2 лодж.
itemId:161275610, builtAt:1981, bathrooms:1, netArea:58, metro:Строгино, floor:3, price:19000000, area:85, elevator:2 пасс., timeToMetro:4, floors:12, rooms:4, view:двор и улица, buildingType:панельный дом, renovation:евроремонт, balcony:3 балк.
itemId:156287415, builtAt:2001, bathrooms:2, netArea:46.4, metro:Тушинская, floor:2, price:19000000, area:88.5, elevator:–, timeToMetro:19, floors:9, rooms:4, view:двор и улица, buildingType:вторичка, renovation:дизайнерский, balcony:1 лодж.
itemId:163205053, builtAt:-, bathrooms:2, netArea:65, metro:Ясенево, floor:18, price:19100000, area:97, elevator:2 пасс. + 1 груз., timeToMetro:13, floors:22, rooms:4, view:двор, buildingType:вторичка, renovation:евроремонт, balcony:3 балк.
itemId:149556347, builtAt:-, bathrooms:-, netArea:65, metro:Юго-Западная, floor:2, price:19100000, area:95, elevator:1 пасс. + 1 груз., timeToMetro:9, floors:17, rooms:4, view:двор, buildingType:панельный дом, renovation:-, balcony:1 лодж.
itemId:153946858, builtAt:-, bathrooms:-, netArea:59.8, metro:Бутырская, floor:3, price:19100000, area:109.8, elevator:1 пасс., timeToMetro:5, floors:7, rooms:4, view:двор и улица, buildingType:кирпичный, renovation:-, balcony:1 балк.
itemId:162998946, builtAt:-, bathrooms:-, netArea:55, metro:Филевский парк, floor:4, price:19100000, area:97.6, elevator:нет, timeToMetro:9, floors:4, rooms:4, view:–, buildingType:кирпичный, renovation:косметический, balcony:2 балк.
itemId:162867304, builtAt:1987, bathrooms:2, netArea:66.5, metro:Петровско-Разумовская, floor:6, price:19100000, area:110.9, elevator:2 пасс., timeToMetro:7, floors:10, rooms:4, view:двор, buildingType:кирпичный, renovation:дизайнерский, balcony:1 лодж.
itemId:151426554, builtAt:1961, bathrooms:-, netArea:55, metro:ВДНХ, floor:7, price:19150000, area:90, elevator:1 пасс., timeToMetro:4, floors:8, rooms:4, view:двор и улица, buildingType:вторичка, renovation:отсутствует, balcony:–
itemId:158776777, builtAt:-, bathrooms:-, netArea:62.1, metro:ВДНХ, floor:4, price:19150000, area:95, elevator:–, timeToMetro:7, floors:5, rooms:4, view:двор и улица, buildingType:кирпичный, renovation:евроремонт, balcony:–
itemId:160176918, builtAt:-, bathrooms:-, netArea:64, metro:Юго-Западная, floor:2, price:19200000, area:100, elevator:1 пасс. + 1 груз., timeToMetro:5, floors:16, rooms:4, view:двор, buildingType:панельный дом, renovation:дизайнерский, balcony:1 балк. + 1 лодж.
itemId:163244023, builtAt:1998, bathrooms:1, netArea:56, metro:Коптево, floor:3, price:19200000, area:91, elevator:1 пасс., timeToMetro:10, floors:9, rooms:4, view:двор, buildingType:кирпичный, renovation:косметический, balcony:2 лодж.
itemId:153439247, builtAt:1980, bathrooms:-, netArea:55, metro:Чертановская, floor:11, price:19200000, area:105, elevator:1 пасс. + 1 груз., timeToMetro:8, floors:14, rooms:4, view:двор, buildingType:вторичка, renovation:косметический, balcony:3 лодж.
itemId:158467269, builtAt:2007, bathrooms:1, netArea:80, metro:Текстильщики, floor:7, price:19200000, area:106, elevator:–, timeToMetro:18, floors:23, rooms:4, view:двор и улица, buildingType:панельный дом, renovation:дизайнерский, balcony:1 лодж.
itemId:155525063, builtAt:-, bathrooms:-, netArea:124.1, metro:Строгино, floor:29, price:49900000, area:165.7, elevator:1 пасс., timeToMetro:8, floors:29, rooms:4, view:улица, buildingType:кирпично-монолитный, renovation:-, balcony:–
itemId:157036105, builtAt:2010, bathrooms:1, netArea:95, metro:Щукинская, floor:19, price:37900000, area:128, elevator:2 пасс. + 1 груз., timeToMetro:11, floors:34, rooms:4, view:двор и улица, buildingType:монолитный, renovation:отсутствует, balcony:–
itemId:157510868, builtAt:-, bathrooms:-, netArea:120, metro:Аэропорт, floor:19, price:37990000, area:148, elevator:1 пасс. + 1 груз., timeToMetro:12, floors:34, rooms:4, view:двор и улица, buildingType:монолитный, renovation:отсутствует, balcony:нет
itemId:158467269, builtAt:2007, bathrooms:1, netArea:80, metro:Текстильщики, floor:7, price:19200000, area:106, elevator:–, timeToMetro:18, floors:23, rooms:4, view:двор и улица, buildingType:панельный дом, renovation:дизайнерский, balcony:1 лодж.
itemId:162811380, builtAt:2003, bathrooms:-, netArea:62, metro:Свиблово, floor:11, price:19500000, area:101, elevator:2 пасс. + 1 груз., timeToMetro:8, floors:22, rooms:4, view:двор, buildingType:панельный дом, renovation:косметический, balcony:1 лодж.
itemId:151465978, builtAt:-, bathrooms:-, netArea:63, metro:Белорусская, floor:2, price:19500000, area:92, elevator:1 пасс., timeToMetro:5, floors:8, rooms:4, view:двор, buildingType:сталинский, renovation:косметический, balcony:–
itemId:157647926, builtAt:1987, bathrooms:2, netArea:64, metro:Домодедовская, floor:10, price:19500000, area:112, elevator:1 пасс. + 1 груз., timeToMetro:8, floors:17, rooms:4, view:двор и улица, buildingType:панельный дом, renovation:дизайнерский, balcony:2 балк.
itemId:154186197, builtAt:2009, bathrooms:-, netArea:64, metro:Фонвизинская, floor:3, price:19500000, area:95, elevator:1 пасс. + 1 груз., timeToMetro:9, floors:17, rooms:4, view:двор и улица, buildingType:панельный дом, renovation:косметический, balcony:2 лодж.
itemId:154427997, builtAt:1999, bathrooms:1, netArea:62.7, metro:Войковская, floor:2, price:19500000, area:100, elevator:1 пасс. + 1 груз., timeToMetro:3, floors:22, rooms:4, view:двор, buildingType:вторичка, renovation:евроремонт, balcony:–
itemId:161261664, builtAt:1995, bathrooms:-, netArea:67, metro:Отрадное, floor:7, price:19500000, area:105, elevator:1 пасс., timeToMetro:13, floors:18, rooms:4, view:двор и улица, buildingType:панельный дом, renovation:евроремонт, balcony:1 лодж.
itemId:161893929, builtAt:-, bathrooms:-, netArea:79.9, metro:Профсоюзная, floor:4, price:19500000, area:97.9, elevator:1 пасс. + 1 груз., timeToMetro:7, floors:5, rooms:4, view:двор, buildingType:сталинский, renovation:-, balcony:2 балк.
itemId:163122483, builtAt:2000, bathrooms:-, netArea:64.2, metro:Юго-Западная, floor:2, price:19500000, area:95, elevator:1 пасс. + 1 груз., timeToMetro:10, floors:16, rooms:4, view:двор, buildingType:панельный дом, renovation:-, balcony:1 балк.
itemId:153160724, builtAt:-, bathrooms:-, netArea:66, metro:Проспект Вернадского, floor:4, price:19500000, area:109, elevator:1 пасс. + 1 груз., timeToMetro:10, floors:15, rooms:4, view:двор и улица, buildingType:панельный дом, renovation:евроремонт, balcony:2 лодж.
itemId:162937512, builtAt:2001, bathrooms:-, netArea:64, metro:Полежаевская, floor:2, price:19500000, area:94, elevator:1 пасс. + 1 груз., timeToMetro:11, floors:17, rooms:4, view:двор и улица, buildingType:панельный дом, renovation:косметический, balcony:1 лодж.
itemId:47360277, builtAt:1936, bathrooms:-, netArea:63, metro:Сухаревская, floor:1, price:19500000, area:90, elevator:–, timeToMetro:3, floors:5, rooms:4, view:двор, buildingType:вторичка, renovation:косметический, balcony:–
itemId:159735297, builtAt:-, bathrooms:-, netArea:66, metro:Тульская, floor:4, price:19500000, area:95, elevator:1 пасс. + 1 груз., timeToMetro:5, floors:17, rooms:4, view:двор и улица, buildingType:панельный дом, renovation:-, balcony:2 лодж.
itemId:157259666, builtAt:2008, bathrooms:-, netArea:79, metro:Кузьминки, floor:2, price:19500000, area:109, elevator:1 пасс. + 1 груз., timeToMetro:5, floors:12, rooms:4, view:двор, buildingType:панельный дом, renovation:евроремонт, balcony:1 лодж.
itemId:154012209, builtAt:2007, bathrooms:-, netArea:64, metro:Текстильщики, floor:7, price:19500000, area:107, elevator:2 пасс. + 2 груз., timeToMetro:15, floors:23, rooms:4, view:двор и улица, buildingType:вторичка, renovation:евроремонт, balcony:1 лодж.
itemId:163293119, builtAt:1990, bathrooms:-, netArea:59.3, metro:Новогиреево, floor:12, price:19500000, area:90, elevator:1 пасс. + 1 груз., timeToMetro:15, floors:16, rooms:4, view:двор, buildingType:кирпичный, renovation:евроремонт, balcony:1 балк. + 1 лодж.
itemId:155528888, builtAt:2001, bathrooms:-, netArea:67, metro:Полежаевская, floor:2, price:19600000, area:94, elevator:–, timeToMetro:11, floors:17, rooms:4, view:двор, buildingType:вторичка, renovation:косметический, balcony:2 лодж.
itemId:157570266, builtAt:1956, bathrooms:1, netArea:88.4, metro:Шоссе Энтузиастов, floor:4, price:19650000, area:121.3, elevator:2 пасс., timeToMetro:15, floors:9, rooms:4, view:двор, buildingType:кирпичный, renovation:косметический, balcony:1 балк.
itemId:2905463, builtAt:2008, bathrooms:1, netArea:64.9, metro:Текстильщики, floor:17, price:19700000, area:105.6, elevator:1 пасс. + 1 груз., timeToMetro:15, floors:23, rooms:4, view:двор, buildingType:панельный дом, renovation:косметический, balcony:1 балк. + 1 лодж.
itemId:163042675, builtAt:1940, bathrooms:-, netArea:76.9, metro:Багратионовская, floor:2, price:19750000, area:117, elevator:1 пасс., timeToMetro:4, floors:6, rooms:4, view:двор и улица, buildingType:кирпичный, renovation:-, balcony:–
itemId:159407304, builtAt:2002, bathrooms:-, netArea:62, metro:Свиблово, floor:11, price:19800000, area:102, elevator:1 пасс. + 1 груз., timeToMetro:18, floors:22, rooms:4, view:двор, buildingType:вторичка, renovation:косметический, balcony:1 лодж.
itemId:155501896, builtAt:-, bathrooms:-, netArea:60, metro:Коптево, floor:5, price:19800000, area:108.7, elevator:1 пасс. + 1 груз., timeToMetro:7, floors:16, rooms:4, view:двор, buildingType:панельный дом, renovation:евроремонт, balcony:2 балк.
itemId:162569622, builtAt:-, bathrooms:-, netArea:73, metro:Профсоюзная, floor:4, price:19800000, area:97, elevator:1 пасс., timeToMetro:5, floors:5, rooms:4, view:двор, buildingType:кирпичный, renovation:-, balcony:2 балк.
itemId:150955658, builtAt:-, bathrooms:-, netArea:63.7, metro:Бауманская, floor:2, price:19800000, area:104, elevator:–, timeToMetro:3, floors:6, rooms:4, view:двор, buildingType:вторичка, renovation:косметический, balcony:–
itemId:153164331, builtAt:2002, bathrooms:1, netArea:62.6, metro:Юго-Западная, floor:4, price:19800000, area:94.6, elevator:1 пасс. + 1 груз., timeToMetro:11, floors:17, rooms:4, view:двор и улица, buildingType:вторичка, renovation:евроремонт, balcony:1 лодж.
itemId:162266132, builtAt:-, bathrooms:2, netArea:80, metro:Киевская, floor:4, price:32000000, area:100, elevator:нет, timeToMetro:13, floors:9, rooms:4, view:двор и улица, buildingType:вторичка, renovation:-, balcony:1 балк. + 1 лодж.
itemId:149482091, builtAt:2013, bathrooms:1, netArea:77.4, metro:Молодежная, floor:16, price:55000000, area:138.3, elevator:2 пасс. + 2 груз., timeToMetro:3, floors:33, rooms:4, view:двор и улица, buildingType:вторичка, renovation:дизайнерский, balcony:2 балк. + 2 лодж.
itemId:155525091, builtAt:-, bathrooms:-, netArea:88.7, metro:Кропоткинская, floor:3, price:48587500, area:120.8, elevator:1 пасс., timeToMetro:5, floors:5, rooms:4, view:двор, buildingType:кирпичный, renovation:-, balcony:–
itemId:155278186, builtAt:-, bathrooms:-, netArea:57, metro:Аэропорт, floor:7, price:19800000, area:81, elevator:1 пасс., timeToMetro:1, floors:8, rooms:4, view:двор, buildingType:вторичка, renovation:косметический, balcony:1 балк.
itemId:21143453, builtAt:-, bathrooms:-, netArea:74, metro:Чертановская, floor:6, price:19900000, area:103, elevator:1 пасс. + 1 груз., timeToMetro:12, floors:22, rooms:4, view:двор, buildingType:панельный дом, renovation:косметический, balcony:1 балк.
