itemId:161161564, builtAt:1978, bathrooms:-, netArea:32, metro:Бибирево, floor:11, price:10500000, area:53.2, elevator:1 пасс. + 1 груз., timeToMetro:4, floors:16, rooms:2, view:двор, buildingType:панельный дом, renovation:евроремонт, balcony:1 балк.
itemId:153743602, builtAt:1944, bathrooms:1, netArea:30, metro:Рижская, floor:2, price:10350000, area:44, elevator:1 пасс., timeToMetro:7, floors:7, rooms:2, view:улица, buildingType:вторичка, renovation:евроремонт, balcony:–
itemId:161913757, builtAt:-, bathrooms:-, netArea:40, metro:Крылатское, floor:17, price:10400000, area:53.8, elevator:нет, timeToMetro:15, floors:17, rooms:2, view:–, buildingType:вторичка, renovation:евроремонт, balcony:1 лодж.
itemId:159307198, builtAt:1960, bathrooms:1, netArea:35.8, metro:Тушинская, floor:4, price:9900000, area:56.2, elevator:–, timeToMetro:10, floors:6, rooms:2, view:двор, buildingType:кирпичный, renovation:дизайнерский, balcony:1 балк.
itemId:158790089, builtAt:1928, bathrooms:1, netArea:27, metro:Тверская, floor:3, price:28000000, area:58, elevator:–, timeToMetro:2, floors:4, rooms:2, view:двор, buildingType:кирпичный, renovation:дизайнерский, balcony:2 балк.
itemId:153451157, builtAt:1972, bathrooms:1, netArea:30, metro:Сокольники, floor:9, price:10500000, area:48, elevator:1 пасс., timeToMetro:8, floors:9, rooms:2, view:–, buildingType:вторичка, renovation:дизайнерский, balcony:1 лодж.
itemId:163062945, builtAt:1988, bathrooms:-, netArea:30.3, metro:Полежаевская, floor:3, price:10400000, area:51, elevator:1 пасс. + 1 груз., timeToMetro:10, floors:17, rooms:2, view:двор, buildingType:панельный дом, renovation:косметический, balcony:1 лодж.
itemId:160433355, builtAt:1961, bathrooms:-, netArea:36, metro:ВДНХ, floor:3, price:10400000, area:58, elevator:–, timeToMetro:12, floors:5, rooms:2, view:улица, buildingType:сталинский, renovation:евроремонт, balcony:–
itemId:162645382, builtAt:2007, bathrooms:-, netArea:32, metro:Текстильщики, floor:14, price:10350000, area:62, elevator:1 пасс. + 2 груз., timeToMetro:20, floors:23, rooms:2, view:двор, buildingType:монолитный, renovation:евроремонт, balcony:1 лодж.
itemId:162826311, builtAt:-, bathrooms:-, netArea:33, metro:Юго-Западная, floor:14, price:10400000, area:54, elevator:1 пасс., timeToMetro:12, floors:16, rooms:2, view:двор, buildingType:панельный дом, renovation:-, balcony:1 балк.
itemId:162980508, builtAt:1968, bathrooms:-, netArea:41.5, metro:Электрозаводская, floor:5, price:10500000, area:65.4, elevator:1 пасс., timeToMetro:18, floors:12, rooms:2, view:двор, buildingType:блочный, renovation:косметический, balcony:1 балк.
itemId:157786371, builtAt:1971, bathrooms:-, netArea:32, metro:Крымская, floor:6, price:10500000, area:52, elevator:1 пасс. + 1 груз., timeToMetro:15, floors:14, rooms:2, view:двор, buildingType:кирпичный, renovation:отсутствует, balcony:1 лодж.
itemId:158554890, builtAt:-, bathrooms:-, netArea:36.9, metro:Пражская, floor:2, price:10500000, area:76, elevator:1 пасс., timeToMetro:10, floors:24, rooms:2, view:двор, buildingType:монолитный, renovation:-, balcony:нет
itemId:160668729, builtAt:-, bathrooms:1, netArea:35.8, metro:Тушинская, floor:4, price:10470000, area:56.2, elevator:1 пасс., timeToMetro:10, floors:6, rooms:2, view:двор, buildingType:кирпичный, renovation:евроремонт, balcony:1 балк.
itemId:161767006, builtAt:1907, bathrooms:1, netArea:25, metro:Павелецкая, floor:2, price:10500000, area:45, elevator:нет, timeToMetro:7, floors:5, rooms:2, view:улица, buildingType:кирпичный, renovation:евроремонт, balcony:нет
itemId:158785489, builtAt:-, bathrooms:-, netArea:28, metro:Сокольники, floor:1, price:10500000, area:46, elevator:1 пасс., timeToMetro:5, floors:12, rooms:2, view:двор, buildingType:панельный дом, renovation:косметический, balcony:1 лодж.
itemId:160174798, builtAt:2015, bathrooms:-, netArea:32.3, metro:Планерная, floor:6, price:10500000, area:55.6, elevator:1 пасс. + 1 груз., timeToMetro:12, floors:17, rooms:2, view:двор, buildingType:монолитный, renovation:косметический, balcony:1 лодж.
itemId:162078434, builtAt:-, bathrooms:1, netArea:25, metro:Водный стадион, floor:19, price:10499000, area:44, elevator:1 пасс. + 1 груз., timeToMetro:5, floors:26, rooms:2, view:двор, buildingType:панельный дом, renovation:дизайнерский, balcony:нет
itemId:163241221, builtAt:1907, bathrooms:-, netArea:26, metro:Павелецкая, floor:2, price:10500000, area:46, elevator:–, timeToMetro:15, floors:5, rooms:2, view:двор и улица, buildingType:кирпичный, renovation:дизайнерский, balcony:–
itemId:160830641, builtAt:1982, bathrooms:-, netArea:39, metro:Отрадное, floor:4, price:10500000, area:54, elevator:1 пасс., timeToMetro:10, floors:12, rooms:2, view:двор, buildingType:панельный дом, renovation:евроремонт, balcony:1 лодж.
itemId:162827657, builtAt:1960, bathrooms:1, netArea:–, metro:Аэропорт, floor:3, price:10500000, area:40, elevator:–, timeToMetro:4, floors:5, rooms:2, view:двор, buildingType:кирпичный, renovation:дизайнерский, balcony:–
itemId:162268932, builtAt:-, bathrooms:1, netArea:22, metro:Белорусская, floor:8, price:10500000, area:38, elevator:1 пасс., timeToMetro:7, floors:9, rooms:2, view:двор, buildingType:кирпичный, renovation:косметический, balcony:1 балк.
itemId:156797151, builtAt:1963, bathrooms:-, netArea:28.7, metro:Сокол, floor:7, price:10500000, area:55, elevator:1 пасс., timeToMetro:10, floors:8, rooms:2, view:улица, buildingType:вторичка, renovation:косметический, balcony:1 лодж.
itemId:161994906, builtAt:1965, bathrooms:1, netArea:28, metro:Ленинский проспект, floor:4, price:10500000, area:44, elevator:1 пасс., timeToMetro:15, floors:9, rooms:2, view:двор, buildingType:кирпичный, renovation:косметический, balcony:1 балк.
itemId:159024872, builtAt:1982, bathrooms:-, netArea:32.4, metro:Юго-Западная, floor:11, price:10500000, area:55, elevator:1 пасс. + 1 груз., timeToMetro:13, floors:16, rooms:2, view:двор, buildingType:панельный дом, renovation:косметический, balcony:1 балк.
itemId:162535579, builtAt:-, bathrooms:-, netArea:37, metro:ВДНХ, floor:4, price:10500000, area:56, elevator:нет, timeToMetro:10, floors:5, rooms:2, view:двор и улица, buildingType:сталинский, renovation:евроремонт, balcony:1 балк.
itemId:150426193, builtAt:2006, bathrooms:-, netArea:33.2, metro:Улица Старокачаловская, floor:16, price:10500000, area:63.4, elevator:1 пасс. + 1 груз., timeToMetro:10, floors:16, rooms:2, view:двор, buildingType:вторичка, renovation:косметический, balcony:1 лодж.
itemId:161639595, builtAt:1986, bathrooms:-, netArea:32, metro:Крылатское, floor:9, price:10500000, area:53.7, elevator:1 пасс. + 1 груз., timeToMetro:15, floors:17, rooms:2, view:двор, buildingType:панельный дом, renovation:косметический, balcony:1 лодж.
itemId:162119538, builtAt:1995, bathrooms:-, netArea:34, metro:Новые Черемушки, floor:9, price:10499000, area:52, elevator:1 пасс. + 1 груз., timeToMetro:13, floors:17, rooms:2, view:улица, buildingType:панельный дом, renovation:евроремонт, balcony:1 лодж.
itemId:153387137, builtAt:1994, bathrooms:-, netArea:32, metro:Раменки, floor:16, price:10500000, area:54.3, elevator:1 пасс. + 1 груз., timeToMetro:3, floors:17, rooms:2, view:двор, buildingType:панельный дом, renovation:косметический, balcony:1 балк.
itemId:162774773, builtAt:1970, bathrooms:1, netArea:32, metro:Щукинская, floor:13, price:10500000, area:51, elevator:1 пасс. + 1 груз., timeToMetro:7, floors:14, rooms:2, view:двор и улица, buildingType:кирпичный, renovation:евроремонт, balcony:1 лодж.
itemId:162289039, builtAt:1960, bathrooms:1, netArea:32, metro:Шоссе Энтузиастов, floor:4, price:6500000, area:43.3, elevator:–, timeToMetro:15, floors:5, rooms:2, view:двор, buildingType:кирпичный, renovation:косметический, balcony:1 балк.
itemId:155303514, builtAt:2016, bathrooms:1, netArea:60, metro:Раменки, floor:20, price:22100000, area:77, elevator:1 пасс. + 1 груз., timeToMetro:12, floors:21, rooms:2, view:двор, buildingType:монолитный, renovation:отсутствует, balcony:2 балк.
itemId:159555795, builtAt:-, bathrooms:1, netArea:23, metro:Нагатинская, floor:5, price:5950000, area:37, elevator:1 пасс., timeToMetro:20, floors:9, rooms:2, view:двор, buildingType:блочный, renovation:-, balcony:1 балк.
itemId:162203773, builtAt:1960, bathrooms:-, netArea:33, metro:Марьина роща, floor:6, price:10500000, area:53, elevator:1 пасс., timeToMetro:9, floors:7, rooms:2, view:улица, buildingType:кирпичный, renovation:косметический, balcony:–
itemId:157450293, builtAt:1966, bathrooms:-, netArea:28, metro:Бауманская, floor:3, price:10500000, area:43, elevator:1 пасс., timeToMetro:3, floors:9, rooms:2, view:двор, buildingType:кирпичный, renovation:косметический, balcony:1 балк.
itemId:159792687, builtAt:-, bathrooms:1, netArea:29, metro:Фрунзенская, floor:5, price:10500000, area:43, elevator:нет, timeToMetro:10, floors:5, rooms:2, view:двор, buildingType:кирпичный, renovation:косметический, balcony:1 балк.
itemId:157929523, builtAt:2016, bathrooms:-, netArea:34, metro:Спартак, floor:2, price:10500000, area:49.3, elevator:–, timeToMetro:22, floors:5, rooms:2, view:двор, buildingType:кирпичный, renovation:косметический, balcony:1 балк.
itemId:160093949, builtAt:-, bathrooms:1, netArea:38, metro:Борисово, floor:11, price:10500000, area:67, elevator:1 пасс. + 1 груз., timeToMetro:19, floors:17, rooms:2, view:двор, buildingType:панельный дом, renovation:-, balcony:1 балк. + 1 лодж.
itemId:162572586, builtAt:-, bathrooms:-, netArea:30.4, metro:Полежаевская, floor:15, price:10500000, area:51.4, elevator:1 пасс., timeToMetro:6, floors:17, rooms:2, view:улица, buildingType:панельный дом, renovation:косметический, balcony:1 лодж.
itemId:163063081, builtAt:-, bathrooms:-, netArea:36.7, metro:Первомайская, floor:3, price:10490000, area:62, elevator:1 пасс. + 1 груз., timeToMetro:7, floors:17, rooms:2, view:двор, buildingType:панельный дом, renovation:косметический, balcony:1 лодж.
itemId:163250023, builtAt:1992, bathrooms:-, netArea:30, metro:Тропарево, floor:11, price:10500000, area:50.8, elevator:1 пасс. + 1 груз., timeToMetro:16, floors:16, rooms:2, view:двор и улица, buildingType:панельный дом, renovation:косметический, balcony:1 лодж.
itemId:155102175, builtAt:-, bathrooms:1, netArea:34, metro:Юго-Западная, floor:2, price:10500000, area:54, elevator:1 пасс. + 1 груз., timeToMetro:19, floors:16, rooms:2, view:–, buildingType:вторичка, renovation:дизайнерский, balcony:–
itemId:163128389, builtAt:1990, bathrooms:-, netArea:32.3, metro:Авиамоторная, floor:16, price:10500000, area:53.8, elevator:1 пасс. + 1 груз., timeToMetro:16, floors:17, rooms:2, view:двор, buildingType:панельный дом, renovation:отсутствует, balcony:1 балк.
itemId:162779822, builtAt:1957, bathrooms:-, netArea:34, metro:Академическая, floor:5, price:10500000, area:54.8, elevator:1 пасс., timeToMetro:10, floors:5, rooms:2, view:двор, buildingType:блочный, renovation:косметический, balcony:1 балк.
itemId:155693253, builtAt:1992, bathrooms:-, netArea:34, metro:Новые Черемушки, floor:2, price:10500000, area:58, elevator:1 пасс. + 1 груз., timeToMetro:15, floors:17, rooms:2, view:двор и улица, buildingType:вторичка, renovation:косметический, balcony:–
itemId:159347113, builtAt:1981, bathrooms:-, netArea:30.1, metro:Молодежная, floor:12, price:10500000, area:51.5, elevator:2 пасс., timeToMetro:16, floors:12, rooms:2, view:–, buildingType:панельный дом, renovation:косметический, balcony:1 лодж.
itemId:149721013, builtAt:2006, bathrooms:1, netArea:29, metro:Славянский бульвар, floor:19, price:10500000, area:40, elevator:2 пасс. + 2 груз., timeToMetro:3, floors:24, rooms:2, view:улица, buildingType:блочный, renovation:дизайнерский, balcony:1 лодж.
itemId:158300357, builtAt:2002, bathrooms:-, netArea:29, metro:Новогиреево, floor:2, price:10450000, area:55, elevator:1 пасс. + 1 груз., timeToMetro:5, floors:16, rooms:2, view:двор, buildingType:кирпично-монолитный, renovation:евроремонт, balcony:–
itemId:152465981, builtAt:1976, bathrooms:-, netArea:30.9, metro:Марьина роща, floor:8, price:10500000, area:53, elevator:1 пасс. + 1 груз., timeToMetro:8, floors:16, rooms:2, view:улица, buildingType:вторичка, renovation:косметический, balcony:1 лодж.
itemId:157861531, builtAt:2006, bathrooms:1, netArea:33.9, metro:Щелковская, floor:12, price:10500000, area:60, elevator:1 пасс. + 1 груз., timeToMetro:19, floors:14, rooms:2, view:двор и улица, buildingType:панельный дом, renovation:евроремонт, balcony:2 лодж.
itemId:162439417, builtAt:1954, bathrooms:-, netArea:40, metro:Бутырская, floor:2, price:10500000, area:60, elevator:1 пасс., timeToMetro:10, floors:7, rooms:2, view:двор и улица, buildingType:кирпичный, renovation:косметический, balcony:–
itemId:156573215, builtAt:2014, bathrooms:-, netArea:32, metro:Щелковская, floor:3, price:10550000, area:67, elevator:2 пасс. + 1 груз., timeToMetro:5, floors:14, rooms:2, view:двор, buildingType:кирпично-монолитный, renovation:косметический, balcony:2 лодж.
itemId:160071889, builtAt:-, bathrooms:-, netArea:33, metro:Бульвар Дмитрия Донского, floor:12, price:10590000, area:65, elevator:1 пасс. + 1 груз., timeToMetro:9, floors:17, rooms:2, view:двор и улица, buildingType:панельный дом, renovation:косметический, balcony:1 балк.
itemId:162332716, builtAt:1958, bathrooms:-, netArea:18, metro:Полежаевская, floor:2, price:10600000, area:52, elevator:1 пасс., timeToMetro:2, floors:8, rooms:2, view:улица, buildingType:кирпичный, renovation:евроремонт, balcony:–
itemId:159047978, builtAt:1957, bathrooms:-, netArea:30, metro:Площадь Ильича, floor:4, price:10600000, area:53, elevator:нет, timeToMetro:5, floors:5, rooms:2, view:двор и улица, buildingType:кирпичный, renovation:евроремонт, balcony:1 балк.
itemId:157459456, builtAt:2013, bathrooms:1, netArea:40, metro:Перово, floor:8, price:10600000, area:69, elevator:1 пасс. + 1 груз., timeToMetro:20, floors:14, rooms:2, view:–, buildingType:панельный дом, renovation:евроремонт, balcony:1 балк. + 1 лодж.
itemId:151041519, builtAt:1959, bathrooms:1, netArea:34, metro:Улица 1905 года, floor:1, price:10600000, area:43, elevator:–, timeToMetro:7, floors:5, rooms:2, view:двор, buildingType:кирпичный, renovation:дизайнерский, balcony:–
itemId:162887010, builtAt:2014, bathrooms:-, netArea:31, metro:Щелковская, floor:3, price:10550000, area:65, elevator:нет, timeToMetro:5, floors:16, rooms:2, view:двор, buildingType:кирпично-монолитный, renovation:косметический, balcony:1 лодж.
itemId:162609378, builtAt:-, bathrooms:-, netArea:26, metro:Менделеевская, floor:3, price:12000000, area:41.1, elevator:1 пасс., timeToMetro:12, floors:5, rooms:2, view:двор, buildingType:вторичка, renovation:евроремонт, balcony:1 балк.
itemId:161104078, builtAt:-, bathrooms:-, netArea:33, metro:Южная, floor:3, price:12500000, area:61, elevator:2 пасс. + 1 груз., timeToMetro:5, floors:22, rooms:2, view:двор, buildingType:панельный дом, renovation:евроремонт, balcony:1 балк.
itemId:158020511, builtAt:1961, bathrooms:1, netArea:28, metro:Студенческая, floor:4, price:13100000, area:44, elevator:–, timeToMetro:6, floors:5, rooms:2, view:двор, buildingType:кирпичный, renovation:евроремонт, balcony:1 балк.
itemId:162887010, builtAt:2014, bathrooms:-, netArea:31, metro:Щелковская, floor:3, price:10550000, area:65, elevator:нет, timeToMetro:5, floors:16, rooms:2, view:двор, buildingType:кирпично-монолитный, renovation:косметический, balcony:1 лодж.
itemId:161724931, builtAt:1963, bathrooms:1, netArea:23, metro:Краснопресненская, floor:7, price:10600000, area:38.8, elevator:1 пасс., timeToMetro:4, floors:9, rooms:2, view:двор и улица, buildingType:блочный, renovation:косметический, balcony:1 балк.
itemId:153596295, builtAt:1959, bathrooms:1, netArea:35, metro:Аэропорт, floor:5, price:10700000, area:55, elevator:–, timeToMetro:14, floors:5, rooms:2, view:двор, buildingType:вторичка, renovation:косметический, balcony:–
itemId:160908268, builtAt:2009, bathrooms:-, netArea:33, metro:Фонвизинская, floor:8, price:10700000, area:54, elevator:1 пасс. + 1 груз., timeToMetro:9, floors:17, rooms:2, view:двор, buildingType:панельный дом, renovation:косметический, balcony:1 балк.
itemId:159339687, builtAt:1977, bathrooms:-, netArea:32, metro:Электрозаводская, floor:5, price:10700000, area:54, elevator:1 пасс., timeToMetro:15, floors:14, rooms:2, view:двор, buildingType:кирпичный, renovation:отсутствует, balcony:1 лодж.
itemId:159501190, builtAt:-, bathrooms:-, netArea:31, metro:Раменки, floor:10, price:10650000, area:52, elevator:1 пасс. + 1 груз., timeToMetro:4, floors:17, rooms:2, view:–, buildingType:вторичка, renovation:косметический, balcony:1 балк.
itemId:162979076, builtAt:2005, bathrooms:-, netArea:34, metro:Улица Старокачаловская, floor:11, price:10700000, area:62, elevator:1 пасс. + 1 груз., timeToMetro:10, floors:17, rooms:2, view:двор, buildingType:кирпично-монолитный, renovation:евроремонт, balcony:1 балк. + 1 лодж.
itemId:162248239, builtAt:-, bathrooms:1, netArea:32, metro:Аэропорт, floor:3, price:10700000, area:47, elevator:нет, timeToMetro:6, floors:8, rooms:2, view:двор, buildingType:кирпичный, renovation:дизайнерский, balcony:1 балк.
itemId:156163334, builtAt:2014, bathrooms:-, netArea:33, metro:Медведково, floor:9, price:10700000, area:54, elevator:1 пасс. + 1 груз., timeToMetro:5, floors:22, rooms:2, view:–, buildingType:вторичка, renovation:косметический, balcony:1 лодж.
itemId:158500963, builtAt:1996, bathrooms:-, netArea:34, metro:Новые Черемушки, floor:2, price:10700000, area:58, elevator:1 пасс. + 1 груз., timeToMetro:15, floors:17, rooms:2, view:двор, buildingType:панельный дом, renovation:евроремонт, balcony:1 лодж.
itemId:162454381, builtAt:1958, bathrooms:-, netArea:36, metro:Авиамоторная, floor:4, price:10650000, area:57.9, elevator:1 пасс., timeToMetro:13, floors:8, rooms:2, view:улица, buildingType:кирпичный, renovation:косметический, balcony:1 балк.
itemId:149846823, builtAt:1971, bathrooms:-, netArea:31, metro:ВДНХ, floor:2, price:10700000, area:55, elevator:1 пасс. + 1 груз., timeToMetro:5, floors:14, rooms:2, view:двор, buildingType:вторичка, renovation:косметический, balcony:1 лодж.
itemId:162289087, builtAt:1962, bathrooms:1, netArea:22, metro:Белорусская, floor:5, price:10700000, area:36, elevator:1 пасс., timeToMetro:5, floors:9, rooms:2, view:улица, buildingType:кирпичный, renovation:косметический, balcony:1 балк.
itemId:161328925, builtAt:-, bathrooms:-, netArea:34, metro:Строгино, floor:12, price:10650000, area:52.4, elevator:2 пасс., timeToMetro:3, floors:12, rooms:2, view:улица, buildingType:панельный дом, renovation:косметический, balcony:1 лодж.
itemId:162522507, builtAt:1999, bathrooms:-, netArea:37, metro:Братиславская, floor:6, price:10700000, area:54, elevator:1 пасс. + 1 груз., timeToMetro:5, floors:17, rooms:2, view:улица, buildingType:панельный дом, renovation:дизайнерский, balcony:1 балк.
itemId:162127228, builtAt:-, bathrooms:-, netArea:28, metro:Бутырская, floor:4, price:10700000, area:50, elevator:1 пасс. + 1 груз., timeToMetro:10, floors:16, rooms:2, view:двор, buildingType:блочный, renovation:косметический, balcony:1 лодж.
itemId:155950618, builtAt:1960, bathrooms:1, netArea:31, metro:Университет, floor:5, price:10690000, area:43, elevator:1 пасс., timeToMetro:5, floors:8, rooms:2, view:двор, buildingType:вторичка, renovation:евроремонт, balcony:1 балк.
itemId:161562357, builtAt:1986, bathrooms:-, netArea:33.7, metro:Коньково, floor:11, price:10700000, area:57.8, elevator:1 пасс. + 1 груз., timeToMetro:3, floors:17, rooms:2, view:двор и улица, buildingType:панельный дом, renovation:косметический, balcony:1 лодж.
itemId:162825284, builtAt:-, bathrooms:1, netArea:22, metro:Ленинский проспект, floor:1, price:10800000, area:36, elevator:1 пасс., timeToMetro:4, floors:13, rooms:2, view:двор и улица, buildingType:кирпичный, renovation:-, balcony:–
itemId:160907437, builtAt:1980, bathrooms:-, netArea:33.8, metro:Строгино, floor:7, price:10800000, area:60, elevator:1 пасс. + 1 груз., timeToMetro:14, floors:16, rooms:2, view:двор, buildingType:панельный дом, renovation:косметический, balcony:1 лодж.
itemId:162378631, builtAt:2011, bathrooms:-, netArea:36, metro:Бибирево, floor:8, price:10800000, area:64, elevator:1 пасс. + 1 груз., timeToMetro:10, floors:17, rooms:2, view:двор и улица, buildingType:панельный дом, renovation:дизайнерский, balcony:1 лодж.
itemId:161903236, builtAt:2015, bathrooms:1, netArea:32, metro:Планерная, floor:1, price:10800000, area:60, elevator:1 пасс. + 1 груз., timeToMetro:9, floors:15, rooms:2, view:–, buildingType:монолитный, renovation:евроремонт, balcony:1 лодж.
itemId:160440752, builtAt:1983, bathrooms:-, netArea:35, metro:Преображенская площадь, floor:2, price:10760000, area:52, elevator:1 пасс. + 1 груз., timeToMetro:11, floors:12, rooms:2, view:–, buildingType:панельный дом, renovation:косметический, balcony:1 лодж.
itemId:156161545, builtAt:1940, bathrooms:-, netArea:35.3, metro:Авиамоторная, floor:6, price:10800000, area:64, elevator:1 пасс., timeToMetro:10, floors:8, rooms:2, view:двор и улица, buildingType:кирпичный, renovation:косметический, balcony:2 балк.
itemId:159790167, builtAt:1988, bathrooms:-, netArea:32, metro:Полежаевская, floor:3, price:10800000, area:54, elevator:1 пасс. + 1 груз., timeToMetro:31, floors:17, rooms:2, view:улица, buildingType:панельный дом, renovation:евроремонт, balcony:1 балк.
itemId:153487851, builtAt:-, bathrooms:-, netArea:31, metro:Жулебино, floor:9, price:8500000, area:59, elevator:1 пасс. + 1 груз., timeToMetro:3, floors:14, rooms:2, view:двор, buildingType:панельный дом, renovation:евроремонт, balcony:1 лодж.
itemId:161223563, builtAt:-, bathrooms:-, netArea:–, metro:Бунинская аллея, floor:12, price:6546750, area:60.9, elevator:–, timeToMetro:15, floors:17, rooms:2, view:двор, buildingType:вторичка, renovation:косметический, balcony:1 балк. + 1 лодж.
itemId:159121359, builtAt:1975, bathrooms:-, netArea:30.4, metro:Улица Академика Янгеля, floor:3, price:7950000, area:54, elevator:1 пасс. + 1 груз., timeToMetro:5, floors:12, rooms:2, view:двор и улица, buildingType:панельный дом, renovation:косметический, balcony:1 лодж.
itemId:158605372, builtAt:-, bathrooms:-, netArea:32, metro:Чкаловская, floor:1, price:10900000, area:52, elevator:–, timeToMetro:3, floors:5, rooms:2, view:двор, buildingType:кирпичный, renovation:-, balcony:–
itemId:162689132, builtAt:1957, bathrooms:-, netArea:29.4, metro:ВДНХ, floor:2, price:10900000, area:52, elevator:1 пасс., timeToMetro:16, floors:9, rooms:2, view:двор, buildingType:сталинский, renovation:евроремонт, balcony:нет
itemId:159048046, builtAt:1959, bathrooms:1, netArea:30, metro:Белорусская, floor:1, price:10900000, area:43, elevator:нет, timeToMetro:6, floors:5, rooms:2, view:двор, buildingType:кирпичный, renovation:евроремонт, balcony:нет
itemId:162634519, builtAt:1971, bathrooms:-, netArea:30, metro:Войковская, floor:14, price:10890000, area:53, elevator:1 пасс., timeToMetro:2, floors:14, rooms:2, view:двор, buildingType:кирпичный, renovation:косметический, balcony:1 лодж.
itemId:163165363, builtAt:-, bathrooms:1, netArea:28.2, metro:Рязанский проспект, floor:3, price:10900000, area:44.2, elevator:1 пасс., timeToMetro:8, floors:12, rooms:2, view:двор, buildingType:блочный, renovation:-, balcony:1 балк.
itemId:152215764, builtAt:1956, bathrooms:-, netArea:30, metro:Алексеевская, floor:2, price:10900000, area:52, elevator:1 пасс., timeToMetro:15, floors:9, rooms:2, view:двор, buildingType:вторичка, renovation:евроремонт, balcony:–
itemId:161519770, builtAt:1972, bathrooms:-, netArea:47, metro:Коньково, floor:8, price:10850000, area:68, elevator:1 пасс., timeToMetro:12, floors:9, rooms:2, view:двор и улица, buildingType:блочный, renovation:косметический, balcony:–
itemId:151016480, builtAt:-, bathrooms:-, netArea:42.2, metro:Алексеевская, floor:4, price:10860000, area:46.2, elevator:2 пасс., timeToMetro:7, floors:8, rooms:2, view:двор, buildingType:кирпичный, renovation:-, balcony:нет
itemId:51807684, builtAt:-, bathrooms:1, netArea:29, metro:Новокузнецкая, floor:1, price:10900000, area:43, elevator:1 пасс., timeToMetro:6, floors:5, rooms:2, view:двор, buildingType:кирпичный, renovation:косметический, balcony:1 балк.
itemId:159315788, builtAt:-, bathrooms:1, netArea:31.3, metro:Белорусская, floor:7, price:10900000, area:58.3, elevator:1 пасс., timeToMetro:10, floors:9, rooms:2, view:двор и улица, buildingType:кирпичный, renovation:-, balcony:1 балк.
itemId:159753492, builtAt:1989, bathrooms:-, netArea:31, metro:Беляево, floor:14, price:10900000, area:52, elevator:1 пасс. + 1 груз., timeToMetro:7, floors:14, rooms:2, view:улица, buildingType:панельный дом, renovation:евроремонт, balcony:1 лодж.
itemId:158392443, builtAt:-, bathrooms:-, netArea:34, metro:Ломоносовский проспект, floor:7, price:10900000, area:61, elevator:1 пасс. + 1 груз., timeToMetro:3, floors:16, rooms:2, view:–, buildingType:панельный дом, renovation:косметический, balcony:1 лодж.
itemId:162773966, builtAt:2016, bathrooms:-, netArea:30, metro:Водный стадион, floor:17, price:10890000, area:42, elevator:2 пасс. + 2 груз., timeToMetro:7, floors:31, rooms:2, view:двор, buildingType:монолитный, renovation:дизайнерский, balcony:–
itemId:160638790, builtAt:1957, bathrooms:-, netArea:33, metro:Автозаводская, floor:8, price:10900000, area:53.9, elevator:1 пасс., timeToMetro:6, floors:9, rooms:2, view:двор, buildingType:сталинский, renovation:косметический, balcony:1 балк.
itemId:162762200, builtAt:-, bathrooms:-, netArea:30, metro:Кунцевская, floor:13, price:10900000, area:56, elevator:–, timeToMetro:10, floors:19, rooms:2, view:двор и улица, buildingType:кирпичный, renovation:евроремонт, balcony:1 лодж.
itemId:162436963, builtAt:2015, bathrooms:-, netArea:32.6, metro:Каховская, floor:8, price:10900000, area:54.8, elevator:–, timeToMetro:11, floors:19, rooms:2, view:двор и улица, buildingType:панельный дом, renovation:косметический, balcony:1 лодж.
itemId:159996597, builtAt:-, bathrooms:1, netArea:42.9, metro:Красносельская, floor:5, price:10988000, area:46.9, elevator:2 пасс. + 1 груз., timeToMetro:5, floors:6, rooms:2, view:улица, buildingType:кирпичный, renovation:-, balcony:нет
itemId:155932899, builtAt:1971, bathrooms:-, netArea:34, metro:Сокол, floor:9, price:11000000, area:64, elevator:–, timeToMetro:9, floors:9, rooms:2, view:двор, buildingType:вторичка, renovation:косметический, balcony:1 балк.
itemId:161964352, builtAt:2000, bathrooms:-, netArea:34, metro:Щелковская, floor:7, price:11000000, area:63, elevator:1 пасс. + 1 груз., timeToMetro:18, floors:17, rooms:2, view:двор и улица, buildingType:панельный дом, renovation:дизайнерский, balcony:2 лодж.
itemId:152770106, builtAt:1970, bathrooms:1, netArea:30, metro:Сокольники, floor:5, price:11000000, area:46, elevator:1 пасс. + 1 груз., timeToMetro:5, floors:14, rooms:2, view:двор, buildingType:вторичка, renovation:евроремонт, balcony:1 балк.
itemId:155011076, builtAt:1959, bathrooms:-, netArea:36.8, metro:Бауманская, floor:4, price:11000000, area:60, elevator:1 пасс., timeToMetro:8, floors:9, rooms:2, view:улица, buildingType:вторичка, renovation:евроремонт, balcony:1 балк.
itemId:162286678, builtAt:-, bathrooms:-, netArea:40, metro:Щелковская, floor:3, price:10990000, area:60, elevator:2 пасс. + 1 груз., timeToMetro:5, floors:22, rooms:2, view:двор, buildingType:кирпично-монолитный, renovation:косметический, balcony:1 лодж.
itemId:160558500, builtAt:1998, bathrooms:-, netArea:34, metro:Бибирево, floor:11, price:11000000, area:61, elevator:1 пасс. + 1 груз., timeToMetro:15, floors:17, rooms:2, view:двор, buildingType:панельный дом, renovation:евроремонт, balcony:1 балк.
